bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-PC011_ses-01_run-1_T2w	0.16299822798879324	2.1367475794214537	0.5733349680281127	5273.299322165488	2.5560033333333334	2.65742	2.64029	2.3703	0.24247187479137242	0.17835504519489154	0.579173080013736	0.7852457165718079	0.14233123064041142	0.0037983124834893	0.0030261203864190107	18.635361961505005	36.26978594120317	10.898828541001064	176	256	256	7.521248251891174	2.949141421209335	5.94529656527543	7.36550002272578	37.472314437557145	78.01039531787492	45.54138106681623	21.141433445016617	1.0	1.0	1.0	4770.524269596385	0.0	3.8778175993585466	0.0	925327.0	0.0	26.576943024992943	30.99669191682119	0.8895300149315801	216.26320318321217	1796.323859520243	1772.9403923079371	7792.0	1459.3222688548267	2227.728983711451	235.70909542879025	0.8305435435822046	310.5886263796179	3080.939588223718	3690.932437852025	25803.0	145.73137044906616	3962.547436133027	1251.5035356505896	0.702486984470998	127.98428147375557	1008.3122705950018	1000.2718505263329	268337.0	802.6100850105286	1246.941227093339	135.80476323443142	0.11289570763948391	0.11365748180208106	0.4444491672792424	0.2520596749053663
sub-PC012_ses-01_run-1_T2w	0.4413153287175235	2.938394060293788	0.5726158837007467	-1.0	2.473733333333333	2.49855	2.64881	2.27384	0.20696437591409103	0.27813377287681135	0.5149018512090976	0.8993222713470459	0.1505585551261902	6.0628000646698674e-05	0.0021727680930373936	28.577776065001515	16.589630127930715	11.638143669579549	176	256	256	3.281966302993463	9.150869309659676	7.212004566261098	9.203178086130155	59.91573449251998	24.046730156145625	32.91850203486751	14.79304145593692	1.0	1.0	1.0	2302.323832421181	0.0	3.1097783399880488	0.0	778931.0	0.0	17.38855540752411	44.2902963657313	1.4103981330823103	857.3125181224613	3666.2932120691635	4050.584943294525	40990.0	487.5118625164032	4875.794407658279	1234.1795008285928	0.6048117113509179	169.6813185130295	1630.735879048329	1625.6718528270721	11890.0	1350.7745996117592	1930.489277176559	177.64470602652938	0.3383426353675363	106.4023737636953	999.7978104341323	1000.0790525972843	220160.0	822.2415541112423	1173.3362475112071	108.66645977945123	0.13906678214067686	0.33484629941222366	0.4533279645919674	0.20671458911942492
sub-PC013_ses-01_run-1_T2w	0.27793759412845326	2.994707131174342	0.5318692159399585	-1.0	2.63677	2.58555	2.87124	2.45352	0.3718518057049514	0.16233459039926934	0.46581360389577925	0.9349938035011292	0.1748394429683684	0.0006770879929729246	0.0018629385809123397	14.670445863647432	37.21447852204759	13.405312870475136	176	256	256	10.84802161143358	4.07131605458358	8.668615832414895	11.086509831227524	16.08048441736868	39.05305377548885	21.75477920526481	10.1307994229369	1.0	1.0	1.0	993.1592941775933	0.0	6.148526533401764	0.0	691888.0	0.0	17.51802261173725	64.66277921198619	0.4773550119389274	140.43407401649284	1585.7108008338632	1587.1638539731503	31173.0	1348.5466822564601	1825.2074267193675	146.30671409684555	3.851424736374156	706.5373871140737	3696.9707181974118	3854.585081577301	37846.0	1674.59894028306	4662.196929328144	946.7538518160405	0.3724326894398535	86.88065462886136	994.8821431006692	999.9225296080112	172075.0	838.5396841317415	1131.77277944237	90.19246267230913	0.10714554441434013	0.09496843515028901	0.449675702408319	0.21673387096774194
sub-PC014_ses-01_run-1_T2w	0.4213228755888784	2.905601718382838	0.5203145653732744	-1.0	2.565846666666667	2.62026	2.71635	2.36093	0.19094779243028917	0.34066873132425535	0.4683834762454555	0.934424638748169	0.16258237957954402	0.00015052599533200284	0.005884645164795575	33.89108309550204	16.435717137820138	14.338803245054304	176	256	256	3.2940599983810244	10.336516596316226	8.351761751858321	11.42470866087771	38.905736051535484	14.72267232247188	21.06256207965929	9.559277864970506	1.0	1.0	1.0	803.5533649319976	0.0	4.29543760134708	0.0	819571.0	0.0	16.55128586292267	68.5340921129386	1.8991261519101172	741.9500099723548	3658.883616875822	4069.945278994739	35311.0	376.06431244313717	4806.437713149935	1235.5232298729302	0.5178951177971309	141.8069505464733	1540.7800603245573	1540.1448936387897	15397.0	1297.5094087675213	1789.5441251367329	148.9955406184067	0.27245224340820284	85.76843015581206	994.1437473781849	1000.0000453814864	170646.0	841.5692273378372	1126.6014675348997	87.52933182087163	0.1477490412398231	0.38662668953341345	0.48005957018911477	0.21305416631346952
sub-PC015_ses-01_run-1_T2w	0.4501356894329385	2.776370497416315	0.5320320064670894	-1.0	2.8167866666666668	2.83663	2.98291	2.63082	0.21221244316391302	0.2715443607570424	0.5162431960790446	0.9297340512275696	0.18752425909042358	0.0012177818210208661	0.002273491436643899	29.71740209383482	18.256368435289655	12.545505960388537	176	256	256	3.693449249872542	8.958197974016525	7.385862865287931	9.505941371974725	43.95319308932118	15.935677241586214	23.271954889017692	9.926994336145677	1.0	1.0	1.0	954.7071391442986	0.0	4.82333291435995	0.0	821529.0	0.0	19.485865652561188	66.00148078735936	3.141651085657406	915.5214394855773	4315.7805687057025	4428.04861587286	58088.0	1807.0075714349748	5684.200828433037	1198.8821833299567	0.7717160567943058	167.3708824185485	1610.580182909787	1605.4340673089027	9017.0	1329.686197590828	1909.102529501915	179.20401478838218	0.2953851507568199	105.11542453352924	1000.0840944660307	1000.0914709568024	225356.0	828.5609634518623	1167.230797469616	105.20675574416165	0.1357135686533994	0.33173902642262115	0.4629319169813138	0.17711101030393364
sub-PC016_ses-01_run-1_T2w	0.497678402408641	2.677333748408322	0.5565122895759104	2956.437736689686	3.0153466666666664	3.0034	3.22119	2.82145	0.19326095388632467	0.30704378081964573	0.49969526529402963	0.9143544137477875	0.20668229460716248	0.0029099393995000483	0.016950185227096518	28.714248571242855	15.499333644616815	12.01497154742832	176	256	256	3.724299845972839	9.281747635055558	7.844086779616454	10.526212857820964	120.22838614040099	39.47717896855592	61.95897314680317	26.171354331452573	1.0	1.0	1.0	3749.0414426094867	0.0	4.310392063841856	0.0	781757.0	0.0	18.739352375268936	25.03150889856472	2.0911457139139635	763.9063622474242	4070.5964596052413	4593.696698173881	59892.0	1071.2734090257436	5167.244390225038	1233.4287082565313	0.8518451282712074	156.84769414966127	1513.2144384095216	1508.3475084602833	10787.0	1262.3168475478888	1785.6473341770466	162.49931059137649	-0.010571761567788052	96.1670846175258	994.9594020142852	999.9573964066803	199966.0	831.6013510897756	1139.8636976629496	94.99664405342554	0.1355121031106672	0.3444699221863992	0.4314558650154776	0.19509959248789246
sub-PC017_ses-01_run-1_T2w	0.3416968478005739	3.370698579841995	0.5586530630010407	3876.9543054241326	2.599666666666667	2.66795	2.72802	2.40303	0.24848303533657598	0.7036932864188877	0.04782367824453625	0.806437075138092	0.15274197161197667	0.0015041201544137117	0.006502978635781309	19.863437308062004	10.25973279482197	130.22326070249989	176	256	256	5.459463594130313	6.878251606520882	4.432904652101432	0.9609987556531017	62.341938109984184	15.066938876645887	26.717120288835968	2.7424838798778306	1.0	1.0	1.0	2711.0674379690304	0.0	20.74065889806612	0.0	698242.0	0.0	96.29629933834076	238.98841776161558	2.304105464089523	2312.4073240917564	21176.542261376486	22741.83078378439	37894.0	12044.880554795265	25122.005150914192	4165.524747632247	0.8564610026058137	716.4295914004074	5573.5585098511465	5496.296469926834	373369.0	4400.000138998032	7030.501311421394	799.0822993888479	5.893401922951163	819.7918408359936	1304.094678713778	1000.4357614517212	2957.0	179.5207028388977	3201.743020534515	1040.8614759238387	0.1621200678316872	0.41126877565092895	0.0113308452762621	0.039798350977166844
sub-PC018_ses-01_run-1_T2w	0.3293851438574189	2.098311243310086	0.5482842790185593	2991.590223917133	2.641616666666667	2.69248	2.79868	2.43369	0.2981228800890962	0.19696844540238398	0.5049086745085198	0.9398432374000549	0.19084601402282708	0.004588338137120285	0.0027590073757967817	16.44121202853054	30.117549959518836	12.244665841969232	176	256	256	8.971922904368764	2.842626425515522	7.288862830524125	10.052039161688091	22.713832798520578	52.618144358356524	29.660463352762264	13.64941290140968	1.0	1.0	1.0	2002.3080410731275	0.0	5.141349128668877	0.0	697003.0	0.0	17.47491629421711	47.9974048127677	1.1362777830579631	172.7429916726284	1669.7432809710974	1664.0886198356748	17904.0	1381.1872835606337	1980.823567969351	185.4721852145032	0.6083083410242125	840.8437118876486	3393.317301097471	3854.974895708263	41776.0	192.47491535544395	4676.630409695208	1356.1151483709523	0.1395583486795524	99.54260661149665	997.8802471583131	999.999994635582	224178.0	831.8561828285456	1154.6822680532932	99.48208002152894	0.1098500938549492	0.12233564818986858	0.48069552723831577	0.21657250470809794
sub-PC019_ses-01_run-1_T2w	0.4725866682489452	2.7206650275373976	0.5514085102914922	-1.0	2.6815366666666662	2.74212	2.864	2.43849	0.19346926532885864	0.3273635481696176	0.4791671865015238	0.9481979012489319	0.1873740553855896	0.0014642930311297053	0.008019798263445623	28.730499682352296	14.873225038254049	12.603144870555946	176	256	256	3.302841650467282	8.123926804194815	7.420354649110441	10.834295492669224	72.69972945933314	25.391999116052208	37.97621280471222	15.836909838751316	1.0	1.0	1.0	3120.2526955511876	0.0	3.9871293794299727	0.0	610907.0	0.0	19.71831053495407	41.36380859435938	1.7240574953634935	1188.8660450684151	4388.539530473818	4590.094054028392	35664.0	1122.5352497398853	5943.568278819323	1389.7213936985534	0.3764632348337482	193.64316963585074	1617.302205123782	1603.192543208599	13957.0	1319.5868996858596	1958.272367584705	197.33500159962892	0.29700365966947606	91.4619428114694	994.974786617711	999.9061375558376	235231.0	836.9953338503838	1134.8357196450233	92.29063512800327	0.13470513918976162	0.362138317348152	0.47381381386993454	0.17056184142080877
sub-PC020_ses-01_run-1_T2w	0.11281128810629971	2.7980859165346703	0.5667119249395771	4299.011152735279	2.491206666666667	2.52484	2.68569	2.26309	0.35197258384901464	0.17461092033175446	0.4734164958192309	0.8566332459449768	0.1753131091594694	0.0008952983346633351	0.002371293255672016	15.972770675206563	35.04745469180672	13.89999622797166	176	256	256	10.225473262568068	3.7054983975116467	8.412915684762607	11.307775394208106	19.656403952037106	51.29261234970924	27.781957148779288	12.396855144591512	1.0	1.0	1.0	1590.9775738420215	0.0	4.38794030633867	0.0	898336.0	0.0	15.663459822535515	52.84304328233321	0.31831400861417336	150.89212973945897	1582.7249634411294	1585.4777796082199	19528.0	1327.9145591977983	1835.3845516815782	155.04780496625807	2.90024118261616	267.6690363022062	3626.885406591687	4137.241854459047	28058.0	499.2354878913612	4468.945451362803	1116.494377647258	0.32296175563561214	86.25566962021107	996.4863393629221	999.9254399091005	179532.0	847.0202368795872	1133.736139535904	88.42788437469426	0.1069470097707949	0.10866777811399057	0.4815364423106709	0.22772661577753692
sub-PC021_ses-01_run-1_T2w	0.06119889493579601	2.783175389314865	0.4805143678224	-1.0	2.9465266666666667	2.86813	3.11707	2.85438	0.24134097291810655	0.7167696370991595	0.041889389982733956	0.9340080618858337	0.1969187974929809	0.00036169217548325335	0.002291699195272574	20.81059997747314	10.034933062421604	148.59423391827946	176	256	256	6.049434219758405	5.7891629581399	5.088550814675139	3.4270552661271125	47.34053356302165	12.855892657322693	43.51109409105569	70.33685605282271	1.0	1.0	1.0	1016.2264660936513	0.0	0.9711733435997748	0.0	772685.0	0.0	3.6058286502957344	9.315189315824597	2.726108703508606	74.70987327673771	668.0045170870368	673.1209446638823	63568.0	460.16383292190733	848.175693150237	111.26919075329975	0.14779393244091166	28.438817960267745	188.62776174537356	182.79410810768604	432512.0	145.1387194171548	249.0162214934826	31.575185931454875	4.942693381403062	21.579326246246083	902.040615084498	1000.0988038703799	8803.0	27.30386141911149	1029.2072261117398	291.80795761040866	0.1378290869387936	0.41395830340222933	0.015616920632569812	0.9956561649673803
sub-PC022_ses-01_run-1_T2w	0.4253897397317214	3.079488640260074	0.5036260548330113	4244.061855933068	2.9381633333333332	2.93698	3.11356	2.76395	0.18865078073213476	0.3387868989557556	0.47256232031210965	0.9009914398193359	0.20228172540664668	0.003938314775126094	0.004352366459521947	29.919713349350925	13.948352086335346	11.883802328624439	176	256	256	4.105469347051663	10.33927665342443	8.015908262657033	9.602978787495008	86.37500084659862	34.295541011964616	47.47731056994639	21.76138985127593	1.0	1.0	1.0	1358.9654318337741	0.0	6.071575166267485	0.0	881099.0	0.0	32.68053239583969	30.106668002977464	5.048975037237277	540.4287173571029	3753.1032979537536	3969.3466494083405	63456.0	1324.4738597720861	4677.776254892349	966.8359540343017	0.5317985007338697	143.79371434017688	1577.491497991886	1576.0450300574303	24736.0	1331.6100554317236	1831.893863081932	152.4297322965655	0.40252898654915015	101.23269855721482	996.1665664840316	1000.0405099391937	198057.0	819.2839176058769	1155.9826037287712	104.13831035534719	0.12290087976437322	0.3601686204189445	0.42633446139840253	0.21257304397290264
sub-PC023_ses-01_run-1_T2w	0.4035947453425183	2.015434606725807	0.5554207364980328	2859.1936734693877	2.5936233333333334	2.65036	2.75044	2.38007	0.3630533983898155	0.1720296677291127	0.4649169338810718	0.9594077169895172	0.17880450487136845	0.0005983133262422124	0.007064308547220652	12.767757824548466	31.049810882368835	11.48779857816558	176	256	256	10.261871466043683	2.6724892076590177	7.6649906687354985	10.060611332503793	25.49330003774305	65.23491776520652	35.54886079201322	15.91836457309011	1.0	1.0	1.0	2349.68174304825	0.0	3.527841414373487	0.0	696309.0	0.0	17.872561007738113	41.15245865741146	0.9712101169628347	143.37027262078817	1605.1877641847507	1601.3641981184483	23638.0	1359.1650942012668	1867.3199936360118	156.04661687608473	0.2313423190131747	1154.130694597345	3589.4488822337185	4097.7379006147385	34169.0	147.81557703018188	5117.47543219924	1533.281378885084	0.3994879116634942	96.13488815911779	996.5207715355037	999.9136668145657	180461.0	828.6997128129005	1150.7511744499207	99.38868159409621	0.10681547175238258	0.1147902111326167	0.453578573927573	0.19953136575868782
sub-PC024_ses-01_run-1_T2w	0.22135070152769726	2.3663224280481363	0.5438964014018579	-1.0	2.49048	2.5243	2.65786	2.28928	0.29208382492541685	0.20027080748020198	0.5076453675943812	0.8803034722805023	0.15469425916671753	5.207399714995008e-05	0.002912703620929385	16.758120943939787	31.02445887504283	12.4559284580171	176	256	256	8.452203226897604	3.123307391239189	7.1872312576717805	9.986183154878548	38.74980353508458	94.6819136072995	52.05393182059794	22.730078319409728	1.0	1.0	1.0	5119.207475988666	0.0	3.0589760458406716	0.0	660412.0	0.0	17.573478005826473	28.822442562823767	1.1729787443355475	180.44716716410568	1710.2199304369933	1704.780846722424	12409.0	1397.4521798327564	2049.205667620897	201.68849568204294	1.5439999154348296	604.2021949716161	3633.280220433498	4165.489837970585	36430.0	184.2107217427343	4702.367265056446	1333.6608103686071	0.573675142664694	96.48120917727718	999.3971293481129	999.9999646022916	225152.0	835.0855356305838	1157.8543063402176	100.13813369619348	0.11115608786853684	0.12825307292171292	0.48391356010153275	0.21400183932207845
