global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49
3416.3018585924333	-0.0846478650769313	0.0071652610620823	11671118.389022114	5194.479304973896	27.9817187969511	26982615.24980209	782.9765868316465	3415.866043621761	2.7498568767132383	11668140.827968182	7.561712842407086	3544.3079051008126	4336.196304371648	1.340316	35.270176	0.0915268999999999	0.0604994	-0.0025133153	-0.0132147817	0.040894568	-0.0498120157	-0.0114434693	-0.052334907	0.0059238171	0.0297440257	0.0049392841	0.0713820997	0.0024688604	-0.012043774	-0.0062726291	0.0083186543	0.000204255	-0.0113545208	0.0121093742	-0.0025468112	0.0107527675	0.004351135	-0.007287979	-0.0370632561	-0.0050397856	-0.0117838307	-0.0042148605	-0.0005386571	0.0025140667	0.0125202856	-0.0233200109	0.0041232929	0.001580031	0.0041360018	-0.0221249936	0.0216019062	0.014396623	-0.0644682401	-0.0407788909	0.0477803388	0.0	-0.100395	-0.0572154	0.00327360199716	0.010079156025	0.14143	0.0076589999999999	0.0200024449	5.866028099999999e-05	0.520679	0.0006709999999999	4.502409999999694e-07	0.271106621041	-0.00388106	-0.0003237399999999	1.50626267236e-05	1.0480758759999992e-07	-0.00188202	-0.00019589	3.83728921e-08	3.5419992804000004e-06	-0.0010005	0.0	0.0	1.00100025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3416.226330141326	-0.0755284511074023	0.0057045469266832	11670602.33875087	5184.654626112718	-9.824678861178654	26880643.592072006	96.5243147252907	3415.0189271773947	-0.8471164443662929	11662354.272979844	0.7176062703157905	3541.2038256712635	4294.09829822704	1.505305	39.611816	0.202874	0.113592	-0.0051438111	0.0049862248	-0.0334813083	-0.0256303091	0.000799101	-0.0446026388	0.0124393455	0.0116221306	0.0503098602	-0.0069166767	-0.0058830888	0.0052527863	-7.20601e-05	-0.0142716673	-0.0183045682	-0.0180449208	0.0048119797	-0.0277848896	0.0291956165	-0.0164100782	-0.0024374984	0.0264503487	0.006550952	0.0045312874	0.0009310372	0.0187285297	0.0119648359	0.0009980815	-0.0138306457	0.0145367227	-0.0286929777	0.0219931011	0.0175919664	-0.0205608089	0.0138606361	-0.0648987566	-0.0394303117	0.0493634778	0.0	-0.029331	0.071064	0.005050092096	0.000860307561	0.128406	-0.013024	0.0164881008359999	0.000169624576	0.482169	-0.0385099999999999	0.0014830200999999	0.232486944561	-0.00237728	0.00150378	5.651460198399999e-06	2.261354288400001e-06	-0.0019086	-2.6580000000000006e-05	7.064964000000002e-10	3.64275396e-06	-0.00107566	-7.51599999999999e-05	5.649025599999985e-09	1.1570444356e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3431.7576334337014	15.531303292375467	241.22138195975307	11776960.45463048	5188.253740750826	3.599114638108404	26917976.87841494	12.953626178246186	3445.7505185679843	30.73159139058953	11873196.636211531	944.4307093981564	3573.452395814838	4411.121379050747	1.860766	48.965725	0.132577	0.0600748	0.0142167016	-0.0195596041	-0.0427474645	-0.0380193619	0.0252156539	-0.0446670128	-0.0118042103	-0.0178700979	-0.0218649988	-0.026970722	0.0239166381	-0.0235060324	-0.0080701465	-0.0304089501	-0.0003365916	0.0242156623	-0.0162855193	-0.0280129648	0.0397658497	-0.0099558128	0.0016246585	-0.0593934288	-0.0229526279	-0.0202265333	0.0050011932	0.0300754673	-0.0186388909	-0.007292499	-0.0200343179	0.0445089275	-0.0368769589	-0.0109118424	-0.0559734431	0.036836522	0.0133238111	-0.0653135759	-0.0380602745	0.0508988608	0.0	-0.013559	0.015772	0.000248755984	0.000183846481	0.104753	-0.0236529999999999	0.010973191009	0.0005594644089999	0.517468	0.035299	0.001246019401	0.267773131024	-0.00298092	-0.00060364	8.885884046400001e-06	3.643812496000004e-07	-0.00173195	0.00017665	3.120522250000007e-08	2.9996508025e-06	-0.00145243	-0.00037677	1.419556329e-07	2.1095529049e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3417.8648070737586	-13.892826359942774	193.0106242675208	11681799.83943334	5170.40674825815	-17.84699249267578	26733105.94243342	318.5151410336257	3415.018079702865	-30.732438865119093	11662348.484697444	944.4827985982826	3542.7190619574653	4317.645397005826	1.872462	49.273499	0.1309156	0.0735205	-0.0161628344	-0.0052275792	0.0340488874	-0.0350998193	0.0124880009	-0.0571710982	0.0142622597	-0.0224477904	-0.0547432461	0.0442403061	0.0161906441	0.0131105882	-0.0186405278	-0.0518471901	0.026065153	-0.0070069622	-0.0421581937	0.0132745198	-0.0257336254	-0.0032146644	0.0202282362	-0.0362857633	-0.0162718333	0.0142084218	-0.0143317504	0.0285109512	-0.0518220783	0.0126518809	0.0378928445	0.0050664413	0.0138674217	-0.0432643398	-0.0316902633	0.0298278736	0.0127861804	-0.0657125976	-0.0366695248	0.0523850025	0.0	-0.0718426	-0.0582836	0.00339697802896	0.00516135917476	0.114488	0.009735	0.013107502144	9.477022500000016e-05	0.513728	-0.00374	1.3987600000000572e-05	0.263916457984	-0.0035252	-0.0005442799999999	1.242703504e-05	2.9624071839999984e-07	-0.00109309	0.00063886	4.081420996e-07	1.1948457480999998e-06	-0.00145243	0.0	0.0	2.1095529049e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3445.4898459351725	27.62503886141394	763.1427720946305	11871400.27844238	5212.388969421387	41.98222116323632	27168998.768545747	1762.5068937988874	3465.5489956254137	50.5309159225485	12010029.841080314	2553.373463971666	3594.227565264461	4530.189862946866	2.627118	69.132126	0.1049467999999998	0.0483135	0.0438879086	-0.0246006321	0.0659011334	-0.0688882829	-0.0020525206	-0.0454929609	-0.0708269925	-0.008731533	-0.0403844322	0.0392266977	0.0363015368	-0.0797847015	0.0480628121	0.0058930613	0.034445674	-0.0102056016	0.0040768166	-0.0326090964	0.2102403455	0.1101933786	-0.0052909823	0.1443546091	-0.0410262218	-0.0748269346	0.0554213092	-0.0105457844	-0.0290755768	0.014603029	-0.0227827766	0.0524905997	-0.0411570028	0.2045721577	-0.1023443074	-0.1335396466	0.0122477765	-0.0660957251	-0.0352588195	0.0538204651	0.0	-0.0986349	-0.0267922999999999	0.0007178273392899	0.0097288434980099	0.127793	0.0133049999999999	0.016331050849	0.0001770230249999	0.506654	-0.0070739999999999	5.004147599999878e-05	0.256698275716	-0.0028987	0.0006264999999999	8.402461690000001e-06	3.9250224999999996e-07	-0.00142812	-0.00033503	1.1224510090000005e-07	2.0395267344e-06	-0.00125845	0.00019398	3.762824040000002e-08	1.5836964024999998e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3434.599906201948	-10.88993973322431	118.59078739325756	11796476.515682433	5212.116966834436	-0.2720025869502933	27166163.275963407	0.0739854073076518	3445.326976320206	-20.2220193052076	11870277.973759731	408.9300647801887	3570.547450980755	4531.633652203416	2.491481	65.562859	0.221493	0.123959	0.0792285609	-0.0177095497	-0.0395056792	-0.0041466119	0.0340030074	-0.0367034221	-0.0332339728	-0.040018086	0.090767694	-0.021124963	0.0546426438	0.0167250966	0.0140080529	0.0396112283	0.0091455564	-0.0322623779	-0.0139701834	-0.0159038713	0.0699034343	0.0382679417	0.0528638365	0.0754737613	-0.0473721037	0.0221679073	0.0070970936	-0.036812789	0.0066685422	0.0246374513	0.0026489904	0.0333797766	-0.0285835817	0.0486775763	-0.0170650252	-0.0950305213	0.011708632	-0.0664628659	-0.0338289263	0.0552038599	0.0	-0.0247475	0.0738873999999999	0.0054593478787599	0.0006124387562499	0.116175	-0.0116179999999999	0.013496630625	0.0001349779239999	0.414325	-0.092329	0.008524644241	0.171665205625	-0.00250057	0.00039813	6.252850324900001e-06	1.585074969e-07	-0.000958528	0.0004695919999999	2.205166464639999e-07	9.18775926784e-07	-0.0012639	-5.45000000000016e-06	2.970250000000174e-11	1.5974432100000002e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3433.349106843823	-1.2507993581252776	1.5644990342866063	11787886.089465275	5292.037722660945	79.92075582650887	28005663.25806645	6387.327211880451	3450.983877484989	5.656901164782994	11909289.72266133	32.00053078812319	3578.010515001085	4401.590993245442	3.335957	87.78511	0.07836929	0.0421848	-0.0063966508	-0.0231134026	-0.0478464601	-0.0987525048	0.027388674	-0.0741331747	-0.1173303971	0.0956846803	-0.0750327614	-0.0761192102	-0.0125791854	-0.1262282267	-0.0325360918	-0.017893117	9.79891e-05	0.1879431293	0.0020690115	-0.0346063835	-0.1216331099	-0.0122428171	-0.1235025029	-0.2126133832	4.06762e-05	-0.1170230867	-0.0223822313	0.0186862824	-0.015567825	-0.1467180501	-0.0144298454	0.0086211033	0.0288238814	-0.1177141227	0.0212113605	0.183547148	0.0111687795	-0.066813931	-0.0323806233	0.0565338484	0.0	-0.00154581	0.0232016899999999	0.000538318418856	2.3895285561e-06	0.122129	0.005954	0.014915492641	3.545011600000001e-05	0.403367	-0.010958	0.000120077764	0.162704936689	-0.0031697	-0.00066913	1.004699809e-05	4.477349569e-07	-0.000951266	7.262000000000067e-06	5.2736644000000974e-11	9.04907002756e-07	-0.00135262	-8.871999999999981e-05	7.871238399999967e-09	1.8295808644e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3419.932992305029	-13.416114538793863	179.99212931803606	11695941.67185643	5168.969406714807	-123.06831594613868	26718244.72755362	15145.810389818613	3430.8646088800706	-20.11926860491849	11770831.9644658	404.7849691968588	3558.49097727766	4403.62588338149	2.263055	59.551872	0.14464739	0.0714708	0.0059559927	-0.0113314607	-0.0141656983	-0.0084767484	0.0190481664	-0.0179222084	-0.0350540762	-0.012968482	-0.0842953405	-0.0365926974	0.0107659151	-0.0236101486	-0.0086960888	-0.0028771631	0.0117165203	0.0305288993	-0.0182389008	-0.014017929	-0.0186659681	-0.0002357596	0.0059130137	-0.0262871685	-0.0133662721	-0.0207747476	-0.0065768292	-0.0003423874	-0.0150026935	-0.0235620841	0.0085377486	0.0146398448	-0.0029618107	-0.0258416683	0.0023629905	-0.0031410434	0.0106282516	-0.0671488356	-0.0309146988	0.0578091442	0.0	-0.0539812	-0.05243539	0.002749470124452	0.00291396995344	0.0990364	-0.0230926	0.00980820852496	0.00053326817476	0.377983	-0.0253839999999999	0.0006443474559999	0.142871148289	-0.0025777	0.000592	6.64453729e-06	3.504640000000001e-07	-0.0007683679999999	0.0001828980000001	3.345167840403657e-08	5.903893834238463e-07	-0.00145243	-9.981000000000008e-05	9.962036100000018e-09	2.1095529049e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3404.6832262853736	-15.249766019655452	232.5553636542381	11591867.87134898	5148.27704502986	-20.692361684946263	26504756.53238139	428.1738321006322	3407.2903731399515	-23.574235740119093	11609627.68689219	555.7445907307084	3534.725790004537	4293.63472909791	1.639019	43.130501	0.453892915	0.223546	-0.023780246	-0.0232641479	0.0310637915	0.0570141016	0.0454336169	0.0510070144	-0.1289752869	0.0524169118	0.0127408871	0.0809674679	-0.0136490873	0.0058186093	-0.015254247	0.0101988485	-0.0021499937	-0.0175889012	0.0010117579	0.0006217471	0.0357739598	-0.0172346505	-0.0019786104	0.0386685595	0.0119711462	0.0024788338	-0.0181385695	-0.0086004904	0.0057585275	0.0089796574	0.0072790247	-0.0036009137	-0.0416988771	0.0264194653	0.03465176	-0.0626241025	0.0100870811	-0.0674674987	-0.0294319504	0.0590285133	0.0	0.0008298599999999	0.0548110599999999	0.0030042522983235	6.88667619599834e-07	0.0332358	-0.0658005999999999	0.00110461840164	0.0043297189603599	0.201059	-0.176924	0.031302101776	0.0404247214809999	-0.00109726	0.00148044	1.2039795076000002e-06	2.1917025936e-06	8.219809999999998e-05	0.0008505660999998	7.234626904690397e-07	6.756527643609997e-09	-0.000656291	0.000796139	6.33837307321e-07	4.3071787668100004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3406.546766517396	1.8635402320223875	3.4727821963660537	11604560.872470126	5150.771813025842	2.4947679959814195	26530450.26986152	6.223867353773148	3421.283577092296	13.99320395234463	11705181.314881455	195.80975685191336	3549.7891270801274	4416.278729093612	1.442332	37.954693	0.329692965	0.148721	0.0049202847	0.0030923005	-0.030024942	0.0230241595	0.0647805831	0.0458240153	-0.0965633534	0.0237821436	0.0409141747	-0.0015684552	0.0062208049	-0.0119490826	0.0045624066	0.017645938	0.0119726077	0.0108928957	-0.0167736927	0.0031816888	-0.0182560599	-0.0045748952	0.002207491	0.0020998496	-0.0077956047	-0.010127257	0.0001148954	-0.0202467951	-0.0039652083	-0.0018720923	0.0129220788	-0.0034154823	-0.0195527043	-0.0218737198	0.0320919084	-0.0326113458	0.0095453005	-0.0677698432	-0.0279331851	0.0601907762	0.0	-0.0553462	-0.0561760599999998	0.0031557497171235	0.00306320185444	0.0929431	0.0597073	0.00863841983761	0.00356496167329	0.298655	0.097596	0.009524979216	0.089194809025	-0.00212441	-0.00102715	4.513117848100001e-06	1.0550371225000002e-06	-0.000782875	-0.0008650731	7.4835146834361e-07	6.128932656250001e-07	-0.00108834	-0.0004320489999999	1.866663384009999e-07	1.1844839555999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3395.3011212829474	-11.245645234448602	126.46453673907656	11528069.70418524	5121.052567702073	-29.71924532376852	26225179.401168	883.233542614337	3412.085860121088	-9.197716971208138	11642329.916838264	84.5979974824502	3542.317659166124	4383.485745655559	1.27975	33.676399	0.07903227	0.0439984	-0.0156031016	-0.0240475265	-0.0466259765	0.0476880771	0.0456202312	0.0403430373	-0.0723493725	-0.0019413453	-0.0325352958	-0.0546140818	-0.0102462835	-0.0021996615	-0.011118997	0.0027666557	0.0030280973	-0.0031507667	0.0004688685	-0.0020744237	0.0299466642	-0.0047756557	-0.0027725988	0.0120966284	0.008495998	-0.0051853344	-0.011727695	-0.0009943198	-0.0035787997	-0.0028069427	-0.0017395853	0.0039270147	-0.0293586479	0.0224459649	0.0170238256	-0.0464104924	0.0090029428	-0.0680557959	-0.0264192185	0.0612948083	0.0	-0.0368745	0.0184717	0.00034120370089	0.0013597287502499	0.0987103	0.0057672	0.00974372332609	3.326059584e-05	0.296653	-0.002002	4.008004000000015e-06	0.088003002409	-0.00192181	0.0002026	3.6933536761e-06	4.1046760000000106e-08	-3.19386e-05	0.0007509364	5.6390547684496e-07	1.02007416996e-09	-0.000986049	0.000102291	1.0463448681000002e-08	9.722926304009995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3395.361638152066	0.0605168691186008	0.0036622914479178	11528480.653834682	5122.436957139235	1.384389437162099	26239360.37986587	1.9165341137259932	3411.4479976775247	-0.6378624435633355	11637977.440857992	0.4068684969085894	3541.0254138985065	4433.661034780236	1.232618	32.436119	0.08963867	0.0496628	-0.0063325578	-0.0072467055	0.0565357274	0.0389431274	0.0364408121	0.0711876555	-0.0831096528	-0.0078668224	-0.0540120044	0.0548094534	0.0029451987	-0.0034205848	0.0042901927	0.008631758	0.0081958554	-0.0005607955	-0.0008135667	0.000777151	-0.0397527115	0.0042898558	0.0047614363	0.010260875	-0.0034081744	-0.0034453718	0.0017237631	-0.0116093737	-0.0062007148	4.04938e-05	0.0102573764	-0.0032957269	0.0089484612	-0.0166230503	0.0377516714	-0.0225590087	0.0084600407	-0.0683252878	-0.0248908745	0.0623395417	0.0	-0.0555029	-0.0186284	0.00034701728656	0.00308057190841	0.0979609	-0.0007493999999999	0.00959633792881	5.61600359999996e-07	0.335891	0.0392379999999999	0.0015396206439999	0.112822763881	-0.00197533	-5.352000000000004e-05	3.9019286089e-06	2.864390400000004e-09	-0.000113499	-8.15604e-05	6.65209884816e-09	1.2882023001000002e-08	-0.000500672	0.0004853769999999	2.3559083212899998e-07	2.50672451584e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3394.483320958007	-0.8783171940590364	0.771441093379739	11522517.0162621	5163.064854548527	40.62789740929202	26657238.692274205	1650.626047899957	3423.518201219152	12.070203541627508	11720476.87407882	145.68981353631722	3550.8850769659484	4346.516136857674	1.566723	41.228043	0.0610634899999999	0.0324254	-0.0229327184	-0.0367470847	0.0248716274	0.0426787059	0.021615061	0.0428832941	-0.1106469687	0.0490779996	0.0152699535	0.035931087	0.0035102239	-0.0008741772	-0.0366015086	-0.024111349	0.0234614129	0.0100369895	-0.0409335264	-0.0277428975	0.0461172821	0.0011546932	0.020973574	0.004306174	-0.0033932319	-0.0015756802	-0.0308762466	0.018533444	-0.0346263793	-0.005379288	0.0159765956	0.0394342525	-0.0434369853	-0.0023175057	-0.0086403112	-0.0686649126	0.007916627	-0.0685782536	-0.0233489849	0.0633239656	0.0	-0.081635	-0.0261321	0.0006828866504099	0.006664273225	0.101323	0.0033620999999999	0.010266350329	1.1303716409999952e-05	0.337646	0.001755	3.080025000000023e-06	0.114004821316	-0.00220203	-0.0002266999999999	4.848936120899999e-06	5.139288999999992e-08	-7.33092e-05	4.0189800000000006e-05	1.6152200240400004e-09	5.37423880464e-09	-0.000171276	0.000329396	1.08501724816e-07	2.9335468176e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3401.843146235378	7.359825277370874	54.16702811342726	11572536.791588614	5152.676597008338	-10.388257540189445	26550076.113357425	107.91589472130282	3423.6212850735155	0.1030838543633763	11721182.703608427	0.0106262810304097	3553.860289756698	4488.253126457055	1.905569	50.144707	0.5391638500000001	0.337972	0.0072784139	0.0325149467	-0.034993351	0.0153599232	0.0723555711	0.0837007356	-0.1204429586	-0.0406005267	0.0450704859	0.0336576	0.0294462436	0.0102018693	0.0030888162	-0.0044320756	0.0548196721	0.0368090343	-0.0621657503	0.0165605757	-0.1000849127	-0.0204324883	0.0322038971	0.0583226387	-0.0294738782	0.0083172693	-0.008366173	-0.0451672275	-0.0644005417	-0.0351658735	0.0718163018	-0.0043443317	-0.0045314471	-0.0738110534	0.1008045763	-0.0615331319	0.0073727346	-0.0688146321	-0.0217943887	0.0642471277	0.0	0.00553816	0.08717316	0.0075991598243856	3.0671216185600005e-05	0.103769	0.002446	0.010768005361	5.982916000000018e-06	0.0188771	-0.3187689	0.10161361160721	0.00035634490441	-0.00264871	-0.00044668	7.015664664099999e-06	1.995230224000001e-07	-0.00156146	-0.0014881508	2.21459280354064e-06	2.4381573316e-06	-0.000851961	-0.000680685	4.633320692250002e-07	7.25837545521e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3405.8778856913736	4.034739455995805	16.279122477769324	11600004.172241542	5178.648828359751	25.97223135141303	26818403.687471826	674.5568013713219	3428.7810712343985	5.159786160882959	11756539.63445531	26.623393226039305	3561.4507737593217	4693.233768861811	2.829564	74.459473	0.48002226	0.319575	0.0513648957	0.2908874873	-0.01812483	0.044788571	0.0767688491	0.0784432804	-0.0554525801	-0.1641906468	0.0089461727	0.0366071274	0.0158356134	0.0586220963	0.1402141272	0.052633724	0.0207765509	0.0499550106	-0.0218942479	0.1075073746	-0.1814707858	-0.1392407417	-0.1260097859	0.0402371815	-0.0145647506	0.0585357892	0.1094956362	-0.1022133439	0.0071749834	-0.047992266	0.0521991724	-0.1011036876	-0.065317976	-0.0775932541	0.2230987268	0.1119709949	0.0068283964	-0.0690343662	-0.020227932	0.0651081348	0.0	-0.0173469	-0.02288506	0.0005237259712035	0.0003009149396099	0.126635	0.0228659999999999	0.016036423225	0.0005228539559999	0.325261	0.3063839	0.09387109417921	0.105794718121	-0.00238795	0.00026076	5.702305202499999e-06	6.799577760000004e-08	0.000257225	0.001818685	3.307615129225e-06	6.616470062499998e-08	-0.00037366	0.000478301	2.2877184660100005e-07	1.396217956e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
