global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
3293.394777443532	-0.0678052448110975	10846449.160092331	0.0045975512238928	5525.277857518458	-39.82753342848537	1586.232418997119	30528695.402783766	3358.415855811499	-3.888247349135781	11278957.060566084	15.11846744806143	3598.261228768268	3653.050083535617	1.133775	24.720736	0.05083395	0.0241788	0.086952334	0.073431649	-0.0110101527	0.0520893504	0.0200074973	0.0030970263	0.1369804788	0.0365111677	-0.0337139429	0.0746416198	-0.0974453752	0.1349730095	-0.0333716327	-0.0830078722	-0.0129680533	-0.0274534983	0.0117901411	-0.0753997598	0.0261199368	-0.0761058778	-0.0261865515	0.051201206	-0.0273107286	0.0064923255	-0.0492389721	0.0347139161	-0.0689282964	-0.0047456835	0.0443337426	-0.0206586169	0.0468419632	0.0740321538	0.0335395687	0.0858210569	-0.0384072984	-0.0085116476	0.1059740829	-0.0005413509	0.0086590633	-0.0019648953	-0.1192829898	-0.0769461622	0.0986899639	-0.0882484194	-0.0378581579	-0.0943270385	0.1464144784	0.1372611489	-0.0303725096	0.1760946452	-0.0094659602	-0.0756513559	0.0494783174	0.0176250326	0.0312501578	0.0562920493	0.1191544764	-0.0187608134	0.0894702539	0.0610847021	-0.1200253865	-0.0080730178	0.0500582181	0.0661850294	-0.0707269349	0.0691283662	-0.039842932	0.0063495857	-0.0442004496	-0.0015419636	-0.0530240872	0.0623229217	0.0104196747	-0.0578685677	-0.0221053925	0.0483508361	-0.0089087725	-0.0254586401	-0.0305165626	0.0683048843	0.0404408017	0.056557617	0.0218257034	-0.0896458342	0.0008948624	-0.0975081576	-0.126581574	-0.0974433028	0.1044926397	0.0173299698	0.0273008244	0.0666617761	-0.055937111	-0.0823593218	-0.0554411075	-0.125123531	-0.0824180937	0.0503959826	-0.1687035176	-0.1099572105	-0.0101291961	0.0860965556	0.0689955	-0.0166207	0.00476037902025	0.00027624766849	-0.00579791	5.144999999999976e-05	2.647102499999975e-09	3.3615760368099995e-05	0.0861113	0.0059451999999999	0.00741515598769	3.5345403039999976e-05	-0.00040116	9.851299999999994e-05	1.609293456e-07	9.704811168999988e-09	0.0007972409999999	0.0002859759999999	8.17822725759428e-08	6.355932120808406e-07	0.000954203	0.0001798430000001	9.10503365209e-07	3.2343504649035974e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3290.294457819208	-3.1003196243236744	10826037.619155798	9.61198177296649	5510.631884676196	-14.64597284226238	214.5045204962872	30367063.768409923	3349.820568031588	-8.595287779910905	11221297.838007472	73.87897201948573	3588.907803876127	3642.877178661159	1.08228	23.597961	0.10728309	0.0600583	0.0499842797	0.1030001907	-0.0489104966	0.0575831359	0.0032658675	0.0152479958	0.111149285	-0.0084573111	-0.0369543084	-0.0410231043	-0.129526321	0.11433831	0.0555491153	-0.082085386	-0.0499453932	0.0334683957	0.001258561	0.0193944562	0.0306509537	-0.0706209188	0.0712353715	-0.032820693	0.0142660119	0.1553239654	-0.0727194268	0.0332472956	-0.1594613083	0.0383235349	-0.034613358	-0.0241152942	0.0376750246	0.0726939278	-0.0393995358	-0.2101627158	0.1397813943	-0.0534358905	-0.0499077822	-0.0959061169	-0.0535091633	0.1244423867	0.0800077499	-0.0156797391	0.0618526767	-0.0550715788	0.0297180327	0.0379428041	0.0678526434	-0.1027428093	-0.016302843	0.0288404443	0.0369737949	-0.1317550704	0.027837425	0.0153983998	-0.0804653374	0.0231778777	0.1144598074	-0.0004361314	0.0274619343	0.0895724354	-0.1130457721	-0.0452503862	-0.0075481906	0.0213428249	-0.0731400014	-0.0643294108	-0.0365034348	-0.0479764501	0.0153113461	0.0869725602	-0.1144588219	0.089867823	0.1245545694	-0.041279354	-0.0816688481	0.0062755252	0.083037835	-0.0369783716	0.0002160962	0.0814586238	0.0118883143	-0.1403675885	-0.0222293197	0.2069344792	-0.0117512053	0.0059598869	0.0885528516	0.0212362555	-0.015250472	0.1145698583	0.1404397384	-0.0245613572	0.07443325	-0.0050272864	-0.0208471497	-0.0878541105	-0.0979971622	-0.103306216	-0.0891878849	-0.0373336154	-0.0345110685	0.0852137456	0.0161659	-0.0528296	0.00026133632281	0.00279096663616	-0.00578197	1.5939999999999878e-05	2.540835999999961e-10	3.34311770809e-05	0.0587882	-0.0273231	0.00345605245924	0.00074655179361	-0.000690126	-0.000288966	4.76273895876e-07	8.3501349156e-08	0.000843277	4.603600000010002e-05	2.1193132960092084e-09	7.111160987290001e-07	0.00116149	0.000207287	1.3490590201000002e-06	4.2967900369e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3290.9078076247565	0.613349805548296	10830074.198285582	0.3761979839661325	5480.404176146119	-30.2277085300766	913.7143629792656	30034829.933919825	3350.793681960252	0.973113928663679	11227818.299064742	0.9469507181592596	3584.936087385339	3658.525227280914	1.10153	24.017675	0.11113152	0.102876	0.0218023539	0.0991464722	-0.0542125587	-0.0827190397	-0.0357660284	0.041162057	0.1019054665	-0.0535871805	0.0356733496	0.0164522422	-0.0538107525	0.0557555283	0.1014840522	-0.0661049155	-0.0316639074	0.0130567802	-0.0411833827	0.0781705778	0.0040430458	0.0137941795	0.0648433916	-0.0133535589	0.006674961	-0.0265257903	-0.0835513651	0.0427337375	-0.0845160309	-0.0029283928	0.0501508098	0.1178129719	0.1045945699	0.0262448392	-0.0379666126	0.0497231408	0.0264581978	-0.0413243163	-0.0636033301	2.66542e-05	0.1325875	-0.0829055642	-0.0128224694	0.0989033159	0.0058616534	0.0757548171	-0.1263790261	-0.0001700248	0.0761765806	-0.0846382058	-0.0196705454	-0.0162764276	0.1203454396	-0.0033109852	-0.0378706518	0.0780845113	0.1173154606	0.0098445751	-0.0681973394	0.0378234385	-0.0472452191	0.0771337143	-0.1160174656	-0.01440827	-0.0197285087	0.0147471113	0.0690731156	-0.0611729558	-0.0316266844	0.0225343354	-0.035708281	0.0225782673	-0.0295784683	0.0453934817	0.0471656286	-0.1560241556	-0.0156073007	0.0026796313	-0.0070446379	-0.1202925236	0.0014852297	-0.0355701958	0.0572286976	0.0608555973	0.1250402543	0.0919848901	-0.0239814201	-0.0753056123	0.0933803802	-0.0015323376	0.0136247056	0.0392126309	-0.0784728524	-0.02563576	-0.0103311625	-0.1030408202	-0.050829952	0.1155845799	0.0856910306	-0.0548524268	0.1156978583	0.0829789309	0.0839161634	0.0843085898	-0.0866307	-0.1027966	0.00750487818249	0.01056714097156	-0.00575155	3.0419999999999756e-05	9.253763999999851e-10	3.3080327402500004e-05	0.0558645	-0.0029237	0.0031208423602499	8.548021690000007e-06	-0.000655876	3.424999999999999e-05	4.3017332737600003e-07	1.1730624999999992e-09	0.000776131	-6.714600000000002e-05	4.508585316000003e-09	6.02379329161e-07	0.00115527	-6.22000000000014e-06	1.3346487728999998e-06	3.8688400000001737e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3299.0980822996084	8.190274674851935	10884048.156632954	67.08059924952097	5475.927416008471	-4.476760137648853	20.041381330041776	29985781.06539321	3352.0530579123324	1.259375952080518	11236259.703059418	1.5860277886787109	3584.2486431368548	3718.548703709587	1.123995	24.507505	0.11834839	0.0782434	-0.0238768746	0.0599738531	-0.0447671601	-0.0259829529	-0.0627572347	0.0739072325	0.0605921286	-0.0717932605	0.0060610521	0.1217900583	-0.0263240838	-0.0060163601	0.098204666	-0.0686536847	-0.0307523333	0.0405674621	-0.0658201486	0.0244317761	-0.0307675962	0.033356364	-0.0641500292	0.0657450291	-0.0180812834	-0.0064303336	-0.0642956884	0.1287681518	-0.0347988909	-0.0543831061	0.0810806547	-0.0285335671	-0.0110785825	0.0211436444	0.0360720477	0.0650049587	-0.105293391	-0.1093588539	0.0076001975	-0.0368566189	0.0139843391	0.0580627466	0.0216350435	-0.0080560617	-0.0039357206	0.0575382959	0.0168408414	0.028699676	-0.0086652665	-0.0934509624	0.0095788972	-0.0422222873	0.0228688917	0.025407488	-0.0763549059	-0.0906799103	0.0923365788	0.1089837847	0.0223694164	0.0264993441	-0.0956051546	0.0398203596	-0.0948325073	-0.0347616768	-0.0317202153	0.0067491296	0.0501561665	0.0590101319	-0.0357899885	0.0704656058	-0.0895875055	-0.0139136317	-0.0220370119	0.0157767924	0.0545212755	-0.0864217593	-0.1005167576	0.0678018287	0.0129339686	-0.1282682265	-0.0655905841	-0.0668490674	-0.1099620667	0.0723596629	0.0380166131	-0.0015338601	-0.0372153739	0.009091889	0.0750130974	-0.1087225174	-0.1428417862	-0.0459890007	-0.0300630237	-0.028390437	0.0540332333	0.021054305	-0.0300927331	0.0562627734	-0.0237949147	-0.0535424673	0.2003445715	-0.0420342892	-0.0490559755	0.0833813255	-0.163774	-0.0771433	0.026821923076	0.00595108873489	-0.00568876	6.279000000000007e-05	3.942584100000008e-09	3.23619903376e-05	0.0476666	-0.0081978999999999	0.00227210475556	6.72055644099999e-05	-0.00040116	0.000254716	1.609293456e-07	6.4880240656e-08	0.000682909	-9.3222e-05	8.690341284000003e-09	4.66364702281e-07	0.00146622	0.00031095	2.1498010884e-06	9.66899025000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3303.300743520462	4.20266122085377	10911795.802142838	17.6623613372681	5500.494648580586	24.567232572115245	603.5489162524002	30255441.379063662	3361.897810997073	9.84475308474066	11302356.891586913	96.91916329951071	3596.263276755869	3725.433502009658	1.136786	24.786406	0.08751726	0.0546728	-0.0426889947	0.0624043675	-0.0970536176	0.0855328244	-0.0525399341	0.0946255978	0.00754195	-0.0764898423	0.0068108894	-0.0135916863	-0.0424174974	-0.049498498	0.0742627823	-0.0280141133	-0.0221164827	0.0547597918	-0.0586990737	-0.0898129821	-0.0601999624	0.021115002	0.0496196352	-0.0154983137	0.0195135911	-0.1441221082	-0.0662570267	-0.0340712915	-0.0889017871	-0.0592240354	0.071875894	-0.019930983	-0.0398731531	-0.0409414117	-0.0536424315	-0.0673862009	-0.0119572591	-0.0361802614	0.0271494395	-0.0436800908	-0.0311738169	-0.0711778457	-0.0243588019	0.0100756023	-0.074484481	0.0550969399	-0.0016443836	-0.0171820832	0.0933352743	0.0902068127	-0.0204252557	0.0207014943	-0.0331283695	-0.0411455246	0.1174009076	-0.0093012835	-0.0175662067	-0.1200078125	0.0491812605	-0.0748982799	-0.0948751276	0.0011356297	-0.0457991138	-0.0207451284	-0.0795967904	0.0959184119	-0.0506254379	0.0006325543	0.0296369995	-0.0329706562	-0.0818851454	0.0142515704	0.0939377407	0.1122905029	0.0249493334	-0.0812071011	-0.0198729768	0.0610822513	0.0070181191	-0.0422707497	0.0609313305	-0.0104768189	-0.0390725734	-0.0176289593	0.0047849505	-0.1123216542	0.0302027707	-0.0565848848	0.0479957916	0.0896211333	0.0286810317	-0.1225691755	-0.0202322487	0.0288829099	-0.0010905402	-0.1061718529	0.111703452	-0.0094206385	-0.0320504615	-0.0037887268	-0.1032350218	-0.036434586	0.0167234393	0.0824321958	-0.213156	-0.049382	0.045435480336	0.002438581924	-0.0056685	2.0260000000000243e-05	4.104676000000098e-10	3.213189225e-05	0.0506541	0.0029874999999999	0.00256583784681	8.925156249999982e-06	-0.0008597029999999	-0.0004585429999999	7.39089248208828e-07	2.102616828489083e-07	0.0007473659999999	6.44569999999e-05	4.154704848987109e-09	5.585559379558505e-07	0.00164577	0.0001795499999999	2.7085588929e-06	3.223820249999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3306.6525404428207	3.351796922358517	10933951.02321696	11.234542608732026	5496.334991343292	-4.159657237293686	17.30274833176974	30209698.33706467	3370.299801457227	8.401990460154138	11358920.751702623	70.59344369252115	3604.781206516247	3813.738009468454	1.306471	28.486202	0.06953276	0.0356825	-0.0707390131	0.0145813541	-0.0374751656	-0.0797428347	-0.0636847727	0.0542375423	-0.0147138614	-0.0764256981	-0.001170723	-0.034942646	-0.0406845516	-0.0625286015	0.0323632362	0.0498630718	0.0045519857	0.0475536136	-0.0710386396	0.0256861907	-0.058125855	0.0958708351	0.0052991009	-0.0361018241	-0.0027725402	-0.0689775671	-0.0713560294	-0.0259849934	0.0073144623	0.0071948026	0.0803995755	0.0216727747	-0.0632683532	0.0789937907	-0.108679564	-0.1121128357	-0.0743559864	0.0792015759	0.0309844006	0.0339626412	-0.0638325684	-0.1709688971	-0.0263814326	0.0095757822	0.1101067082	0.0620451059	-0.1065992745	0.0072225755	-0.1185426633	0.1083316759	0.125684722	0.0058261015	0.1238710739	-0.0536071767	0.0234644501	0.0314782726	-0.0968753348	0.1352158135	0.0324621115	-0.1311168173	-0.0715885231	-0.0150126853	0.0282513	0.0061354539	-0.0850559958	0.0598729749	0.091481727	-0.0701116722	0.0413799151	0.0161984326	-0.0520251843	-0.0093837343	0.0520217283	0.104106798	-0.0074988913	-0.0604782184	0.0345973929	0.0289017363	-0.008016736	-0.099015415	0.0524643587	0.0240707352	-0.0359590752	-0.0849494009	-0.0234944987	-0.0810110422	0.0563053757	0.1446631548	0.0994276403	-0.1182561916	0.121592567	0.102850607	-0.0823482519	-0.1059554957	0.0262282763	0.068695739	-0.1125693253	0.016164644	-0.0767660074	-0.0082815789	-0.0809244003	-0.0799807282	0.061212698	0.0814614498	-0.214888	-0.0017319999999999	0.0461768525439999	2.999823999999943e-06	-0.00564779	2.0710000000000173e-05	4.289041000000072e-10	3.18975318841e-05	0.0239316	-0.0267225	0.00057272147856	0.00071409200625	-0.00108332	-0.0002236170000001	1.1735822224e-06	5.0004562689044735e-08	0.0011253	0.0003779340000001	1.4283410835607565e-07	1.2663000900000002e-06	0.00186537	0.0002196	3.4796052369000005e-06	4.8224160000000066e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3304.5409650188985	-2.111575423922204	10919990.989488034	4.4587507709122365	5526.812334556719	30.477343213427048	928.8684493490276	30545654.58140829	3376.946779043893	6.646977586665798	11403769.548494924	44.18231103763748	3616.4269785107663	3909.7840673571727	1.239225	27.019964	0.0590375199999999	0.0351452	-0.0858435891	-0.0465748852	0.0328774616	-0.0441841281	-0.0367934539	0.018910179	-0.0428079159	-0.0123834167	-0.005679912	0.0578518938	0.0500829922	-0.0746696572	0.0085394876	0.1297538484	0.0462455836	0.0245025088	-0.1045978255	0.035995675	-0.0346143962	0.0354814952	-0.0262422909	0.052138759	-0.1205596681	0.013513607	-0.0328744448	0.0627861731	-0.1184063668	-0.0895696829	-0.0189765233	0.1591486479	0.0852016702	-0.0421187737	0.0088443329	-0.0428061215	-0.0610067102	0.0612896332	0.043818196	0.0149584324	-0.0593031885	0.1263311085	-0.1116807947	-0.0018507974	-0.0434441368	0.0248409876	-0.0259012812	0.0139094538	-0.0432656702	-0.0174136627	-0.052115246	-0.1423530625	-0.0511354772	-0.0311112876	0.0232481122	-0.0483346137	-0.0069463106	-0.0576812597	-0.0279199587	-0.0577789005	-0.0430532209	-0.0230695672	0.0938013687	0.0377287998	-0.0840128659	0.0621629842	0.129779737	0.0702661339	0.0115529944	0.0555770579	-0.0880217748	-0.0371589267	-0.0613518071	-0.0257681124	0.0703536111	-0.0640656069	0.0169009979	-0.0887901886	0.0634379121	-0.1073927915	0.014892755	-0.0297614715	0.0501127457	-0.0792644724	0.080240564	0.0330143547	0.045860673	-0.1272297156	-0.0970458123	0.1107799822	-0.0695313013	-0.0637439632	-0.0501838275	-0.0325188094	0.0093117638	0.0740904994	-0.0195013305	-0.0080326028	-0.0151637363	0.1648449119	0.0435233546	-0.0470317805	-0.0431041981	0.0804693419	-0.195222	0.0196659999999999	0.038111629284	0.0003867515559999	-0.00562442	2.3369999999999988e-05	5.461568999999993e-10	3.16341003364e-05	0.0238994	-3.219999999999959e-05	0.00057118132036	1.0368399999999734e-09	-0.000587101	0.000496219	3.446875842010001e-07	2.46233295961e-07	0.0014154	0.0002900999999999	8.415800999999997e-08	2.00335716e-06	0.00186537	0.0	3.4796052369000005e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3295.4095323868164	-9.131432632082124	10859723.986145897	83.38306191425426	5534.632277715774	7.819943159054674	61.151511010846	30632154.44953329	3378.4055803134247	1.4588012695317047	11413624.265092889	2.1281011439873136	3620.5276610113497	3862.784028162722	1.190287	25.952919	0.09511316	0.0657084	-0.049432595	-0.0401753565	0.0405699028	0.1276379927	-0.0129766556	-0.021081362	-0.0533112333	-0.0409274851	-0.0043897987	0.0088941474	0.0680084202	-0.0460859153	-0.022487523	0.1409265852	0.0873264551	0.0191738744	-0.0749477303	-0.069719552	0.036502079	-0.0413223301	0.0301327251	0.0271052557	0.0532393842	-0.0919980136	-0.0678252126	0.0894169727	-0.1409721836	0.0147517405	0.03120562	0.0789019067	0.0255846402	0.0689801524	0.0776072189	0.0646987947	-0.1258863808	-0.0074783077	0.0649247414	-0.0072768368	-0.0488929861	0.0001289488	0.0464680726	0.1203411642	0.0181979598	0.100330971	0.0816119961	-0.0576462258	-0.1240980841	-0.0727144019	0.1151532321	-0.0253200999	-0.071074158	0.0756582594	0.0085488841	0.1151442811	0.088954633	-0.0802592012	0.0421835993	-0.0531105062	-0.0052282349	-0.025217015	0.1199907226	0.0820105436	-0.0941477994	0.1051819204	-0.0175499398	0.0764358985	0.0377191011	-0.0081548937	0.0108380834	0.0216098238	-0.0259550835	0.0215231392	-0.0110928187	-0.0873727485	-0.0940228374	0.1581535903	0.074027441	-0.0874608072	0.0684326366	-0.0963027854	0.1215497204	0.0914341842	0.0228793787	-0.0438482521	0.0942329591	-0.0156246455	0.007710627	-0.0436099247	-0.0854732268	-0.0636668577	-0.0723616839	-0.023996667	0.0487079507	-0.0074387916	-0.0802236402	0.0768958555	0.0059403475	0.0864521192	-0.0224162933	0.1677453918	0.0676231622	0.0794561323	-0.13203	0.063192	0.0174319209	0.003993228864	-0.00563773	-1.3309999999999884e-05	1.771560999999969e-10	3.1783999552899994e-05	0.0239659	6.649999999999712e-05	0.0005743643628099	4.422249999999616e-09	-0.000529434	5.766700000000007e-05	2.80300360356e-07	3.325482889000008e-09	0.00105281	-0.00036259	1.3147150810000006e-07	1.1084088960999998e-06	0.0016488	-0.00021657	2.71854144e-06	4.6902564900000055e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3288.516515561153	-6.893016825663381	10814340.873118468	47.51368095887847	5531.120525877118	-3.5117518386559823	12.332400976303672	30593294.271779165	3381.3649225686586	2.959342255233878	11433628.73957775	8.757706583612736	3622.2532569088153	3828.688446138726	1.184191	25.82	0.07079203	0.0590385	-0.0044647156	-0.017749893	0.0660256793	0.007865418	0.0180855022	-0.0492980284	-0.0104714094	-0.0235340008	-0.0331177218	-0.1176957039	0.0113130538	-0.0171303908	-0.0540626147	0.1798153406	0.0893786571	0.043215282	-0.0482875729	0.0104949559	-0.0316176245	0.0560582022	0.0614153609	-0.0839352327	0.0266646102	0.0119146958	0.0591658484	0.0551728033	-0.0747010908	0.0204303689	0.0260029158	-0.0894158161	0.0074955119	0.0276805436	-0.0089953489	-0.0654034823	0.0679903258	-0.0360793482	-0.038975299	-0.0301339872	0.0665229233	0.0990864729	-0.0809073399	2.96619e-05	0.0219527599	-0.0481796429	0.0629765883	0.0104806355	0.0447759277	0.0640678059	0.0547430778	0.0245005943	-0.087343342	0.1088706959	0.0080861156	0.0691434982	0.0141957929	0.0132022982	0.061864675	-0.0670818216	0.0429382964	-0.0063120231	0.1347515326	0.1048980557	-0.1014757782	0.0822428564	0.0277416934	-0.0792858684	0.0380578739	-0.0525019733	-0.0487305954	-0.022318718	-0.0374240842	-0.0284493307	0.0250361871	-0.0500406173	-0.140945722	0.07456846	0.0527406443	0.0830534046	0.0132573352	0.046964975	-0.1015797924	0.0169179093	0.0184768102	0.0968708029	-0.0967169786	-0.0106424071	-0.0995864316	0.0991736964	-0.0060136123	-0.022187989	-0.030420847	-0.0554804805	0.0014323714	-0.0944418524	0.0365780761	-0.1158415468	-0.0150459746	0.0174138379	-0.0215425396	0.012258348	0.0206953013	0.0784220868	-0.0736996	0.0583304	0.00543163104016	0.00340243556416	-0.00564071	-2.980000000000517e-06	8.880400000003082e-12	3.18176093041e-05	0.0239403	-2.5599999999997156e-05	0.00057313796409	6.553599999998541e-10	-0.000542355	-1.2921000000000048e-05	2.941489460250001e-07	1.6695224100000124e-10	0.00127511	0.0002223	4.9417290000000064e-08	1.6259055121e-06	0.00163536	-1.343999999999998e-05	2.6744023296e-06	1.8063359999999947e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3282.6135092226345	-5.90300633851848	10775551.45093094	34.84548383258936	5533.2992766104335	2.17875073331561	4.746954757923308	30617400.884537548	3380.57491903916	-0.7900035294987902	11428286.78323662	0.6241055766205458	3628.1073058778375	3811.644470777668	1.135408	24.756357	0.06406838	0.0429284	0.0106097945	-0.0158223195	0.1463750226	-0.1106110569	0.0262253973	-0.1019792046	0.0033007795	-0.0154828802	-0.008143125	-0.0408091163	0.1656634347	0.0298827314	-0.0607532106	0.1700848652	0.0835354903	0.0213845915	-0.0126614484	0.0585609026	0.0317444919	0.0939553391	-0.0022778892	0.0002109761	-0.0556500895	-0.0367475384	0.0638815376	0.142403572	0.081931787	-0.0490619061	-0.0424637375	0.050597593	-0.0153739692	0.0807787693	0.0055906605	-0.0482554482	0.0722927395	-0.0130775646	-0.0341651395	0.0274286042	-0.1102480726	-0.0137003155	-0.0320885314	0.138372526	0.0432804915	0.0229991684	0.1020019944	-0.1329428447	-0.0530510664	-0.0485141394	-0.0507988201	-0.0800460277	0.0746224035	-0.0917839578	0.1003348474	-0.0455707062	0.0052485574	-0.0023092642	0.1484676319	-0.099104677	0.0845008824	0.0183656079	0.1416714647	0.0971870843	-0.0723574217	-0.0176135753	0.1167885273	-0.0338462423	-0.022792265	0.0179532637	-0.0187453376	-0.0466630126	0.0166590329	-0.1133065252	-0.0504530568	-0.0250291697	-0.1098915607	-0.008480913	0.0607964975	-0.0728179983	0.0116291824	-0.0196483085	0.010102495	-0.0155922771	-0.0509304894	0.0648890112	-0.095328049	-0.0423203262	0.138700974	-0.0159066845	-0.0072167521	-0.0395802196	-0.0275243377	-0.0963941166	-0.0930398256	0.0054955521	-0.0936419258	0.0107387463	-0.1061233621	0.1022978304	-0.0920514177	-0.03579153	0.052861117	0.0773674764	-0.0322821	0.0414175	0.00104213398041	0.00171540930625	0.00292697	0.00856768	7.340514058240002e-05	8.567153380900001e-06	0.0239398	-5.000000000005e-07	0.00057311402404	2.500000000005001e-13	-0.000390311	0.000152044	1.52342676721e-07	2.3117377936e-08	0.00136454	8.942999999999993e-05	7.997724899999988e-09	1.8619694116e-06	0.00159518	-4.01799999999999e-05	2.5445992324e-06	1.6144323999999923e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3278.3975969441835	-4.215912278451015	10747890.803649398	17.773916339594024	5518.616000779819	-14.683275830614548	215.5985891179093	30455122.56406304	3374.96888210116	-5.606036937999761	11390414.955151154	31.427650150217737	3621.2974315434544	3760.062588238325	1.180085	25.730486	0.0396737899999999	0.0229603	0.0323416012	0.0033936895	0.1434610397	0.0116147576	0.0282490986	-0.0908945505	0.0406914555	-0.0252835319	-0.0259140626	0.0181045548	0.1607986054	0.0467411934	-0.054828623	0.1566544948	0.081941034	0.0490594381	0.028582833	0.0577606229	-0.0027310482	-0.0357862082	-0.0554212942	0.0272587042	-0.1396797072	0.0032146514	-0.0078434308	0.0284462547	-0.0147788353	0.0583729295	-0.0578312005	-0.1105248942	-0.0520483998	0.0631264275	0.0008904807	0.1504512631	-0.0429197905	-0.1346579614	-0.1027087734	0.1146264787	0.0800142227	0.023884717	-0.1249879482	0.0148153344	0.0047625955	-0.0236361319	0.0381833616	0.1262004202	-0.056381896	0.0600226946	0.0396643006	-0.0690634055	0.0512723111	0.0414537563	-0.0147794523	0.0002995501	-0.0343448208	-0.0068691821	-0.1316919171	-0.0358305047	0.0845466926	0.0401561229	0.1220875695	0.0998569965	-0.0793918966	-0.0267101438	0.0387111156	0.050050909	-0.0906309947	0.0079701416	-0.0460829662	-0.0230766217	-0.0035632494	0.0186620636	-0.0192928823	-0.0143130652	0.1028457504	-0.028601512	0.0487287154	-0.0139927649	-0.1087228926	0.0636765639	-0.0897081671	0.0669807562	-0.0684262122	0.0283432148	-0.0815355497	0.0455250858	-0.0992507025	-0.1617863898	-0.0347920751	0.0642110845	-0.0110527506	-0.1237663067	-0.0219309786	0.0397805953	0.1076112095	0.0443826144	0.1107425758	0.0535644176	0.0290826546	0.1046762808	0.0086977656	0.0762925777	-0.0140039	0.0182782	0.00019610921521	0.00033409259524	-0.00562997	-0.0085569399999999	7.322122216359999e-05	3.16965622009e-05	0.023937	-2.8000000000007186e-06	0.000572979969	7.840000000004023e-12	-0.000519138	-0.000128827	2.695042630440001e-07	1.659639592900001e-08	0.00136454	0.0	0.0	1.8619694116e-06	0.00172307	0.0001278899999999	2.9689702249e-06	1.6355852099999965e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
